Date,Load,Zone
8/5/2017 6:00:00 AM,1272,Capitl
8/5/2017 6:00:00 AM,1506,Centrl
8/5/2017 6:00:00 AM,628,Dunwod
8/5/2017 6:00:00 AM,912,Genese
8/5/2017 6:00:00 AM,924,Hud Vl
8/5/2017 6:00:00 AM,2189,Longil
8/5/2017 6:00:00 AM,617,Mhk Vl
8/5/2017 6:00:00 AM,271,Millwd
8/5/2017 6:00:00 AM,5931,N.Y.C.
8/5/2017 6:00:00 AM,428,North
8/5/2017 6:00:00 AM,1464,West
8/5/2017 6:00:00 AM,16142,NYISO
8/5/2017 7:00:00 AM,1337,Capitl
8/5/2017 7:00:00 AM,1566,Centrl
8/5/2017 7:00:00 AM,655,Dunwod
8/5/2017 7:00:00 AM,951,Genese
8/5/2017 7:00:00 AM,977,Hud Vl
8/5/2017 7:00:00 AM,2389,Longil
8/5/2017 7:00:00 AM,668,Mhk Vl
8/5/2017 7:00:00 AM,286,Millwd
8/5/2017 7:00:00 AM,6215,N.Y.C.
8/5/2017 7:00:00 AM,440,North
8/5/2017 7:00:00 AM,1510,West
8/5/2017 7:00:00 AM,16994,NYISO
8/5/2017 8:00:00 AM,1448,Capitl
8/5/2017 8:00:00 AM,1680,Centrl
8/5/2017 8:00:00 AM,708,Dunwod
8/5/2017 8:00:00 AM,1033,Genese
8/5/2017 8:00:00 AM,1075,Hud Vl
8/5/2017 8:00:00 AM,2748,Longil
8/5/2017 8:00:00 AM,740,Mhk Vl
8/5/2017 8:00:00 AM,312,Millwd
8/5/2017 8:00:00 AM,6635,N.Y.C.
8/5/2017 8:00:00 AM,457,North
8/5/2017 8:00:00 AM,1618,West
8/5/2017 8:00:00 AM,18454,NYISO
8/5/2017 9:00:00 AM,1644,Capitl
8/5/2017 9:00:00 AM,1850,Centrl
8/5/2017 9:00:00 AM,779,Dunwod
8/5/2017 9:00:00 AM,1182,Genese
8/5/2017 9:00:00 AM,1212,Hud Vl
8/5/2017 9:00:00 AM,3397,Longil
8/5/2017 9:00:00 AM,801,Mhk Vl
8/5/2017 9:00:00 AM,338,Millwd
8/5/2017 9:00:00 AM,7185,N.Y.C.
8/5/2017 9:00:00 AM,473,North
8/5/2017 9:00:00 AM,1813,West
8/5/2017 9:00:00 AM,20674,NYISO
8/5/2017 10:00:00 AM,1694,Capitl
8/5/2017 10:00:00 AM,1898,Centrl
8/5/2017 10:00:00 AM,816,Dunwod
8/5/2017 10:00:00 AM,1200,Genese
8/5/2017 10:00:00 AM,1287,Hud Vl
8/5/2017 10:00:00 AM,3621,Longil
8/5/2017 10:00:00 AM,823,Mhk Vl
8/5/2017 10:00:00 AM,360,Millwd
8/5/2017 10:00:00 AM,7396,N.Y.C.
8/5/2017 10:00:00 AM,480,North
8/5/2017 10:00:00 AM,1837,West
8/5/2017 10:00:00 AM,21412,NYISO
8/5/2017 11:00:00 AM,1704,Capitl
8/5/2017 11:00:00 AM,1901,Centrl
8/5/2017 11:00:00 AM,836,Dunwod
8/5/2017 11:00:00 AM,1191,Genese
8/5/2017 11:00:00 AM,1344,Hud Vl
8/5/2017 11:00:00 AM,3722,Longil
8/5/2017 11:00:00 AM,831,Mhk Vl
8/5/2017 11:00:00 AM,378,Millwd
8/5/2017 11:00:00 AM,7503,N.Y.C.
8/5/2017 11:00:00 AM,482,North
8/5/2017 11:00:00 AM,1842,West
8/5/2017 11:00:00 AM,21734,NYISO
8/5/2017 12:00:00 PM,1675,Capitl
8/5/2017 12:00:00 PM,1887,Centrl
8/5/2017 12:00:00 PM,851,Dunwod
8/5/2017 12:00:00 PM,1175,Genese
8/5/2017 12:00:00 PM,1382,Hud Vl
8/5/2017 12:00:00 PM,3728,Longil
8/5/2017 12:00:00 PM,827,Mhk Vl
8/5/2017 12:00:00 PM,392,Millwd
8/5/2017 12:00:00 PM,7525,N.Y.C.
8/5/2017 12:00:00 PM,482,North
8/5/2017 12:00:00 PM,1828,West
8/5/2017 12:00:00 PM,21752,NYISO
8/5/2017 1:00:00 PM,1666,Capitl
8/5/2017 1:00:00 PM,1853,Centrl
8/5/2017 1:00:00 PM,858,Dunwod
8/5/2017 1:00:00 PM,1152,Genese
8/5/2017 1:00:00 PM,1407,Hud Vl
8/5/2017 1:00:00 PM,3646,Longil
8/5/2017 1:00:00 PM,815,Mhk Vl
8/5/2017 1:00:00 PM,401,Millwd
8/5/2017 1:00:00 PM,7484,N.Y.C.
8/5/2017 1:00:00 PM,480,North
8/5/2017 1:00:00 PM,1799,West
8/5/2017 1:00:00 PM,21561,NYISO
8/5/2017 2:00:00 PM,1652,Capitl
8/5/2017 2:00:00 PM,1830,Centrl
8/5/2017 2:00:00 PM,856,Dunwod
8/5/2017 2:00:00 PM,1129,Genese
8/5/2017 2:00:00 PM,1423,Hud Vl
8/5/2017 2:00:00 PM,3553,Longil
8/5/2017 2:00:00 PM,803,Mhk Vl
8/5/2017 2:00:00 PM,407,Millwd
8/5/2017 2:00:00 PM,7455,N.Y.C.
8/5/2017 2:00:00 PM,478,North
8/5/2017 2:00:00 PM,1774,West
8/5/2017 2:00:00 PM,21360,NYISO
8/5/2017 3:00:00 PM,1648,Capitl
8/5/2017 3:00:00 PM,1819,Centrl
8/5/2017 3:00:00 PM,852,Dunwod
8/5/2017 3:00:00 PM,1116,Genese
8/5/2017 3:00:00 PM,1434,Hud Vl
8/5/2017 3:00:00 PM,3487,Longil
8/5/2017 3:00:00 PM,797,Mhk Vl
8/5/2017 3:00:00 PM,410,Millwd
8/5/2017 3:00:00 PM,7445,N.Y.C.
8/5/2017 3:00:00 PM,476,North
8/5/2017 3:00:00 PM,1751,West
8/5/2017 3:00:00 PM,21235,NYISO
8/5/2017 4:00:00 PM,1646,Capitl
8/5/2017 4:00:00 PM,1814,Centrl
8/5/2017 4:00:00 PM,850,Dunwod
8/5/2017 4:00:00 PM,1111,Genese
8/5/2017 4:00:00 PM,1450,Hud Vl
8/5/2017 4:00:00 PM,3499,Longil
8/5/2017 4:00:00 PM,796,Mhk Vl
8/5/2017 4:00:00 PM,412,Millwd
8/5/2017 4:00:00 PM,7467,N.Y.C.
8/5/2017 4:00:00 PM,476,North
8/5/2017 4:00:00 PM,1749,West
8/5/2017 4:00:00 PM,21270,NYISO
8/5/2017 5:00:00 PM,1651,Capitl
8/5/2017 5:00:00 PM,1815,Centrl
8/5/2017 5:00:00 PM,840,Dunwod
8/5/2017 5:00:00 PM,1113,Genese
8/5/2017 5:00:00 PM,1442,Hud Vl
8/5/2017 5:00:00 PM,3561,Longil
8/5/2017 5:00:00 PM,794,Mhk Vl
8/5/2017 5:00:00 PM,412,Millwd
8/5/2017 5:00:00 PM,7443,N.Y.C.
8/5/2017 5:00:00 PM,475,North
8/5/2017 5:00:00 PM,1739,West
8/5/2017 5:00:00 PM,21285,NYISO
8/5/2017 6:00:00 PM,1631,Capitl
8/5/2017 6:00:00 PM,1808,Centrl
8/5/2017 6:00:00 PM,826,Dunwod
8/5/2017 6:00:00 PM,1102,Genese
8/5/2017 6:00:00 PM,1416,Hud Vl
8/5/2017 6:00:00 PM,3550,Longil
8/5/2017 6:00:00 PM,777,Mhk Vl
8/5/2017 6:00:00 PM,407,Millwd
8/5/2017 6:00:00 PM,7346,N.Y.C.
8/5/2017 6:00:00 PM,472,North
8/5/2017 6:00:00 PM,1719,West
8/5/2017 6:00:00 PM,21054,NYISO
8/5/2017 7:00:00 PM,1625,Capitl
8/5/2017 7:00:00 PM,1785,Centrl
8/5/2017 7:00:00 PM,806,Dunwod
8/5/2017 7:00:00 PM,1086,Genese
8/5/2017 7:00:00 PM,1364,Hud Vl
8/5/2017 7:00:00 PM,3456,Longil
8/5/2017 7:00:00 PM,760,Mhk Vl
8/5/2017 7:00:00 PM,395,Millwd
8/5/2017 7:00:00 PM,7215,N.Y.C.
8/5/2017 7:00:00 PM,470,North
8/5/2017 7:00:00 PM,1694,West
8/5/2017 7:00:00 PM,20656,NYISO
8/5/2017 8:00:00 PM,1631,Capitl
8/5/2017 8:00:00 PM,1774,Centrl
8/5/2017 8:00:00 PM,814,Dunwod
8/5/2017 8:00:00 PM,1065,Genese
8/5/2017 8:00:00 PM,1359,Hud Vl
8/5/2017 8:00:00 PM,3453,Longil
8/5/2017 8:00:00 PM,765,Mhk Vl
8/5/2017 8:00:00 PM,393,Millwd
8/5/2017 8:00:00 PM,7230,N.Y.C.
8/5/2017 8:00:00 PM,472,North
8/5/2017 8:00:00 PM,1706,West
8/5/2017 8:00:00 PM,20662,NYISO
8/5/2017 9:00:00 PM,1580,Capitl
8/5/2017 9:00:00 PM,1736,Centrl
8/5/2017 9:00:00 PM,802,Dunwod
8/5/2017 9:00:00 PM,1048,Genese
8/5/2017 9:00:00 PM,1306,Hud Vl
8/5/2017 9:00:00 PM,3352,Longil
8/5/2017 9:00:00 PM,745,Mhk Vl
8/5/2017 9:00:00 PM,384,Millwd
8/5/2017 9:00:00 PM,7208,N.Y.C.
8/5/2017 9:00:00 PM,467,North
8/5/2017 9:00:00 PM,1717,West
8/5/2017 9:00:00 PM,20345,NYISO
8/5/2017 10:00:00 PM,1505,Capitl
8/5/2017 10:00:00 PM,1657,Centrl
8/5/2017 10:00:00 PM,766,Dunwod
8/5/2017 10:00:00 PM,1002,Genese
8/5/2017 10:00:00 PM,1210,Hud Vl
8/5/2017 10:00:00 PM,3168,Longil
8/5/2017 10:00:00 PM,700,Mhk Vl
8/5/2017 10:00:00 PM,357,Millwd
8/5/2017 10:00:00 PM,7015,N.Y.C.
8/5/2017 10:00:00 PM,456,North
8/5/2017 10:00:00 PM,1653,West
8/5/2017 10:00:00 PM,19489,NYISO
8/5/2017 11:00:00 PM,1428,Capitl
8/5/2017 11:00:00 PM,1575,Centrl
8/5/2017 11:00:00 PM,727,Dunwod
8/5/2017 11:00:00 PM,953,Genese
8/5/2017 11:00:00 PM,1112,Hud Vl
8/5/2017 11:00:00 PM,2958,Longil
8/5/2017 11:00:00 PM,647,Mhk Vl
8/5/2017 11:00:00 PM,329,Millwd
8/5/2017 11:00:00 PM,6775,N.Y.C.
8/5/2017 11:00:00 PM,445,North
8/5/2017 11:00:00 PM,1577,West
8/5/2017 11:00:00 PM,18526,NYISO
8/6/2017 12:00:00 AM,1269,Capitl
8/6/2017 12:00:00 AM,1470,Centrl
8/6/2017 12:00:00 AM,662,Dunwod
8/6/2017 12:00:00 AM,934,Genese
8/6/2017 12:00:00 AM,1011,Hud Vl
8/6/2017 12:00:00 AM,2586,Longil
8/6/2017 12:00:00 AM,601,Mhk Vl
8/6/2017 12:00:00 AM,314,Millwd
8/6/2017 12:00:00 AM,6224,N.Y.C.
8/6/2017 12:00:00 AM,422,North
8/6/2017 12:00:00 AM,1523,West
8/6/2017 12:00:00 AM,17016,NYISO
8/6/2017 1:00:00 AM,1202,Capitl
8/6/2017 1:00:00 AM,1402,Centrl
8/6/2017 1:00:00 AM,617,Dunwod
8/6/2017 1:00:00 AM,891,Genese
8/6/2017 1:00:00 AM,937,Hud Vl
8/6/2017 1:00:00 AM,2367,Longil
8/6/2017 1:00:00 AM,566,Mhk Vl
8/6/2017 1:00:00 AM,289,Millwd
8/6/2017 1:00:00 AM,5868,N.Y.C.
8/6/2017 1:00:00 AM,412,North
8/6/2017 1:00:00 AM,1471,West
8/6/2017 1:00:00 AM,16022,NYISO
8/6/2017 2:00:00 AM,1158,Capitl
8/6/2017 2:00:00 AM,1354,Centrl
8/6/2017 2:00:00 AM,583,Dunwod
8/6/2017 2:00:00 AM,857,Genese
8/6/2017 2:00:00 AM,890,Hud Vl
8/6/2017 2:00:00 AM,2224,Longil
8/6/2017 2:00:00 AM,542,Mhk Vl
8/6/2017 2:00:00 AM,273,Millwd
8/6/2017 2:00:00 AM,5596,N.Y.C.
8/6/2017 2:00:00 AM,406,North
8/6/2017 2:00:00 AM,1428,West
8/6/2017 2:00:00 AM,15311,NYISO
8/6/2017 3:00:00 AM,1130,Capitl
8/6/2017 3:00:00 AM,1325,Centrl
8/6/2017 3:00:00 AM,557,Dunwod
8/6/2017 3:00:00 AM,838,Genese
8/6/2017 3:00:00 AM,860,Hud Vl
8/6/2017 3:00:00 AM,2128,Longil
8/6/2017 3:00:00 AM,528,Mhk Vl
8/6/2017 3:00:00 AM,261,Millwd
8/6/2017 3:00:00 AM,5403,N.Y.C.
8/6/2017 3:00:00 AM,403,North
8/6/2017 3:00:00 AM,1398,West
8/6/2017 3:00:00 AM,14831,NYISO
8/6/2017 4:00:00 AM,1118,Capitl
8/6/2017 4:00:00 AM,1315,Centrl
8/6/2017 4:00:00 AM,543,Dunwod
8/6/2017 4:00:00 AM,830,Genese
8/6/2017 4:00:00 AM,844,Hud Vl
8/6/2017 4:00:00 AM,2079,Longil
8/6/2017 4:00:00 AM,526,Mhk Vl
8/6/2017 4:00:00 AM,254,Millwd
8/6/2017 4:00:00 AM,5288,N.Y.C.
8/6/2017 4:00:00 AM,403,North
8/6/2017 4:00:00 AM,1383,West
8/6/2017 4:00:00 AM,14583,NYISO
8/6/2017 5:00:00 AM,1116,Capitl
8/6/2017 5:00:00 AM,1317,Centrl
8/6/2017 5:00:00 AM,537,Dunwod
8/6/2017 5:00:00 AM,826,Genese
8/6/2017 5:00:00 AM,837,Hud Vl
8/6/2017 5:00:00 AM,2053,Longil
8/6/2017 5:00:00 AM,529,Mhk Vl
8/6/2017 5:00:00 AM,253,Millwd
8/6/2017 5:00:00 AM,5241,N.Y.C.
8/6/2017 5:00:00 AM,405,North
8/6/2017 5:00:00 AM,1373,West
8/6/2017 5:00:00 AM,14487,NYISO
8/6/2017 6:00:00 AM,1119,Capitl
8/6/2017 6:00:00 AM,1308,Centrl
8/6/2017 6:00:00 AM,528,Dunwod
8/6/2017 6:00:00 AM,816,Genese
8/6/2017 6:00:00 AM,827,Hud Vl
8/6/2017 6:00:00 AM,2022,Longil
8/6/2017 6:00:00 AM,532,Mhk Vl
8/6/2017 6:00:00 AM,252,Millwd
8/6/2017 6:00:00 AM,5243,N.Y.C.
8/6/2017 6:00:00 AM,407,North
8/6/2017 6:00:00 AM,1349,West
8/6/2017 6:00:00 AM,14403,NYISO
8/6/2017 7:00:00 AM,1171,Capitl
8/6/2017 7:00:00 AM,1353,Centrl
8/6/2017 7:00:00 AM,544,Dunwod
8/6/2017 7:00:00 AM,844,Genese
8/6/2017 7:00:00 AM,863,Hud Vl
8/6/2017 7:00:00 AM,2138,Longil
8/6/2017 7:00:00 AM,573,Mhk Vl
8/6/2017 7:00:00 AM,263,Millwd
8/6/2017 7:00:00 AM,5432,N.Y.C.
8/6/2017 7:00:00 AM,416,North
8/6/2017 7:00:00 AM,1374,West
8/6/2017 7:00:00 AM,14971,NYISO
8/6/2017 8:00:00 AM,1277,Capitl
8/6/2017 8:00:00 AM,1464,Centrl
8/6/2017 8:00:00 AM,588,Dunwod
8/6/2017 8:00:00 AM,928,Genese
8/6/2017 8:00:00 AM,944,Hud Vl
8/6/2017 8:00:00 AM,2405,Longil
8/6/2017 8:00:00 AM,647,Mhk Vl
8/6/2017 8:00:00 AM,288,Millwd
8/6/2017 8:00:00 AM,5803,N.Y.C.
8/6/2017 8:00:00 AM,433,North
8/6/2017 8:00:00 AM,1479,West
8/6/2017 8:00:00 AM,16256,NYISO
8/6/2017 9:00:00 AM,1472,Capitl
8/6/2017 9:00:00 AM,1622,Centrl
8/6/2017 9:00:00 AM,648,Dunwod
8/6/2017 9:00:00 AM,1067,Genese
8/6/2017 9:00:00 AM,1026,Hud Vl
8/6/2017 9:00:00 AM,2805,Longil
8/6/2017 9:00:00 AM,713,Mhk Vl
8/6/2017 9:00:00 AM,315,Millwd
8/6/2017 9:00:00 AM,6379,N.Y.C.
8/6/2017 9:00:00 AM,451,North
8/6/2017 9:00:00 AM,1676,West
8/6/2017 9:00:00 AM,18174,NYISO
8/6/2017 10:00:00 AM,1517,Capitl
8/6/2017 10:00:00 AM,1688,Centrl
8/6/2017 10:00:00 AM,684,Dunwod
8/6/2017 10:00:00 AM,1105,Genese
8/6/2017 10:00:00 AM,1093,Hud Vl
8/6/2017 10:00:00 AM,3019,Longil
8/6/2017 10:00:00 AM,740,Mhk Vl
8/6/2017 10:00:00 AM,338,Millwd
8/6/2017 10:00:00 AM,6587,N.Y.C.
8/6/2017 10:00:00 AM,458,North
8/6/2017 10:00:00 AM,1712,West
8/6/2017 10:00:00 AM,18941,NYISO
8/6/2017 11:00:00 AM,1522,Capitl
8/6/2017 11:00:00 AM,1715,Centrl
8/6/2017 11:00:00 AM,706,Dunwod
8/6/2017 11:00:00 AM,1124,Genese
8/6/2017 11:00:00 AM,1152,Hud Vl
8/6/2017 11:00:00 AM,3162,Longil
8/6/2017 11:00:00 AM,751,Mhk Vl
8/6/2017 11:00:00 AM,355,Millwd
8/6/2017 11:00:00 AM,6689,N.Y.C.
8/6/2017 11:00:00 AM,461,North
8/6/2017 11:00:00 AM,1735,West
8/6/2017 11:00:00 AM,19372,NYISO
8/6/2017 12:00:00 PM,1495,Capitl
8/6/2017 12:00:00 PM,1734,Centrl
8/6/2017 12:00:00 PM,722,Dunwod
8/6/2017 12:00:00 PM,1136,Genese
8/6/2017 12:00:00 PM,1203,Hud Vl
8/6/2017 12:00:00 PM,3258,Longil
8/6/2017 12:00:00 PM,754,Mhk Vl
8/6/2017 12:00:00 PM,367,Millwd
8/6/2017 12:00:00 PM,6703,N.Y.C.
8/6/2017 12:00:00 PM,461,North
8/6/2017 12:00:00 PM,1746,West
8/6/2017 12:00:00 PM,19579,NYISO
8/6/2017 1:00:00 PM,1491,Capitl
8/6/2017 1:00:00 PM,1735,Centrl
8/6/2017 1:00:00 PM,732,Dunwod
8/6/2017 1:00:00 PM,1139,Genese
8/6/2017 1:00:00 PM,1243,Hud Vl
8/6/2017 1:00:00 PM,3303,Longil
8/6/2017 1:00:00 PM,752,Mhk Vl
8/6/2017 1:00:00 PM,377,Millwd
8/6/2017 1:00:00 PM,6688,N.Y.C.
8/6/2017 1:00:00 PM,461,North
8/6/2017 1:00:00 PM,1741,West
8/6/2017 1:00:00 PM,19662,NYISO
8/6/2017 2:00:00 PM,1491,Capitl
8/6/2017 2:00:00 PM,1736,Centrl
8/6/2017 2:00:00 PM,739,Dunwod
8/6/2017 2:00:00 PM,1140,Genese
8/6/2017 2:00:00 PM,1284,Hud Vl
8/6/2017 2:00:00 PM,3332,Longil
8/6/2017 2:00:00 PM,748,Mhk Vl
8/6/2017 2:00:00 PM,384,Millwd
8/6/2017 2:00:00 PM,6675,N.Y.C.
8/6/2017 2:00:00 PM,459,North
8/6/2017 2:00:00 PM,1739,West
8/6/2017 2:00:00 PM,19727,NYISO
8/6/2017 3:00:00 PM,1507,Capitl
8/6/2017 3:00:00 PM,1754,Centrl
8/6/2017 3:00:00 PM,749,Dunwod
8/6/2017 3:00:00 PM,1145,Genese
8/6/2017 3:00:00 PM,1322,Hud Vl
8/6/2017 3:00:00 PM,3356,Longil
8/6/2017 3:00:00 PM,754,Mhk Vl
8/6/2017 3:00:00 PM,393,Millwd
8/6/2017 3:00:00 PM,6701,N.Y.C.
8/6/2017 3:00:00 PM,459,North
8/6/2017 3:00:00 PM,1739,West
8/6/2017 3:00:00 PM,19879,NYISO
8/6/2017 4:00:00 PM,1529,Capitl
8/6/2017 4:00:00 PM,1783,Centrl
8/6/2017 4:00:00 PM,761,Dunwod
8/6/2017 4:00:00 PM,1161,Genese
8/6/2017 4:00:00 PM,1355,Hud Vl
8/6/2017 4:00:00 PM,3407,Longil
8/6/2017 4:00:00 PM,765,Mhk Vl
8/6/2017 4:00:00 PM,405,Millwd
8/6/2017 4:00:00 PM,6782,N.Y.C.
8/6/2017 4:00:00 PM,461,North
8/6/2017 4:00:00 PM,1755,West
8/6/2017 4:00:00 PM,20164,NYISO
8/6/2017 5:00:00 PM,1549,Capitl
8/6/2017 5:00:00 PM,1809,Centrl
8/6/2017 5:00:00 PM,761,Dunwod
8/6/2017 5:00:00 PM,1172,Genese
8/6/2017 5:00:00 PM,1364,Hud Vl
8/6/2017 5:00:00 PM,3458,Longil
8/6/2017 5:00:00 PM,774,Mhk Vl
8/6/2017 5:00:00 PM,411,Millwd
8/6/2017 5:00:00 PM,6794,N.Y.C.
8/6/2017 5:00:00 PM,463,North
8/6/2017 5:00:00 PM,1758,West
8/6/2017 5:00:00 PM,20313,NYISO
8/6/2017 6:00:00 PM,1540,Capitl
8/6/2017 6:00:00 PM,1814,Centrl
8/6/2017 6:00:00 PM,745,Dunwod
8/6/2017 6:00:00 PM,1164,Genese
8/6/2017 6:00:00 PM,1332,Hud Vl
8/6/2017 6:00:00 PM,3394,Longil
8/6/2017 6:00:00 PM,772,Mhk Vl
8/6/2017 6:00:00 PM,405,Millwd
8/6/2017 6:00:00 PM,6700,N.Y.C.
8/6/2017 6:00:00 PM,462,North
8/6/2017 6:00:00 PM,1758,West
8/6/2017 6:00:00 PM,20086,NYISO
8/6/2017 7:00:00 PM,1531,Capitl
8/6/2017 7:00:00 PM,1792,Centrl
8/6/2017 7:00:00 PM,719,Dunwod
8/6/2017 7:00:00 PM,1145,Genese
8/6/2017 7:00:00 PM,1273,Hud Vl
8/6/2017 7:00:00 PM,3240,Longil
8/6/2017 7:00:00 PM,760,Mhk Vl
8/6/2017 7:00:00 PM,392,Millwd
8/6/2017 7:00:00 PM,6574,N.Y.C.
8/6/2017 7:00:00 PM,460,North
8/6/2017 7:00:00 PM,1738,West
8/6/2017 7:00:00 PM,19624,NYISO
8/6/2017 8:00:00 PM,1538,Capitl
8/6/2017 8:00:00 PM,1786,Centrl
8/6/2017 8:00:00 PM,731,Dunwod
8/6/2017 8:00:00 PM,1140,Genese
8/6/2017 8:00:00 PM,1258,Hud Vl
8/6/2017 8:00:00 PM,3222,Longil
8/6/2017 8:00:00 PM,771,Mhk Vl
8/6/2017 8:00:00 PM,388,Millwd
8/6/2017 8:00:00 PM,6609,N.Y.C.
8/6/2017 8:00:00 PM,463,North
8/6/2017 8:00:00 PM,1754,West
8/6/2017 8:00:00 PM,19660,NYISO
8/6/2017 9:00:00 PM,1475,Capitl
8/6/2017 9:00:00 PM,1737,Centrl
8/6/2017 9:00:00 PM,717,Dunwod
8/6/2017 9:00:00 PM,1122,Genese
8/6/2017 9:00:00 PM,1199,Hud Vl
8/6/2017 9:00:00 PM,3101,Longil
8/6/2017 9:00:00 PM,743,Mhk Vl
8/6/2017 9:00:00 PM,374,Millwd
8/6/2017 9:00:00 PM,6597,N.Y.C.
8/6/2017 9:00:00 PM,457,North
8/6/2017 9:00:00 PM,1762,West
8/6/2017 9:00:00 PM,19284,NYISO
8/6/2017 10:00:00 PM,1384,Capitl
8/6/2017 10:00:00 PM,1636,Centrl
8/6/2017 10:00:00 PM,672,Dunwod
8/6/2017 10:00:00 PM,1059,Genese
8/6/2017 10:00:00 PM,1098,Hud Vl
8/6/2017 10:00:00 PM,2874,Longil
8/6/2017 10:00:00 PM,686,Mhk Vl
8/6/2017 10:00:00 PM,340,Millwd
8/6/2017 10:00:00 PM,6370,N.Y.C.
8/6/2017 10:00:00 PM,443,North
8/6/2017 10:00:00 PM,1695,West
8/6/2017 10:00:00 PM,18257,NYISO
8/6/2017 11:00:00 PM,1301,Capitl
8/6/2017 11:00:00 PM,1545,Centrl
8/6/2017 11:00:00 PM,625,Dunwod
8/6/2017 11:00:00 PM,998,Genese
8/6/2017 11:00:00 PM,1001,Hud Vl
8/6/2017 11:00:00 PM,2624,Longil
8/6/2017 11:00:00 PM,632,Mhk Vl
8/6/2017 11:00:00 PM,305,Millwd
8/6/2017 11:00:00 PM,6071,N.Y.C.
8/6/2017 11:00:00 PM,431,North
8/6/2017 11:00:00 PM,1621,West
8/6/2017 11:00:00 PM,17154,NYISO
8/7/2017 12:00:00 AM,1195,Capitl
8/7/2017 12:00:00 AM,1429,Centrl
8/7/2017 12:00:00 AM,619,Dunwod
8/7/2017 12:00:00 AM,908,Genese
8/7/2017 12:00:00 AM,928,Hud Vl
8/7/2017 12:00:00 AM,2349,Longil
8/7/2017 12:00:00 AM,577,Mhk Vl
8/7/2017 12:00:00 AM,258,Millwd
8/7/2017 12:00:00 AM,5854,N.Y.C.
8/7/2017 12:00:00 AM,418,North
8/7/2017 12:00:00 AM,1485,West
8/7/2017 12:00:00 AM,16020,NYISO
8/7/2017 1:00:00 AM,1144,Capitl
8/7/2017 1:00:00 AM,1377,Centrl
8/7/2017 1:00:00 AM,588,Dunwod
8/7/2017 1:00:00 AM,868,Genese
8/7/2017 1:00:00 AM,877,Hud Vl
8/7/2017 1:00:00 AM,2184,Longil
8/7/2017 1:00:00 AM,548,Mhk Vl
8/7/2017 1:00:00 AM,242,Millwd
8/7/2017 1:00:00 AM,5619,N.Y.C.
8/7/2017 1:00:00 AM,411,North
8/7/2017 1:00:00 AM,1432,West
8/7/2017 1:00:00 AM,15290,NYISO
8/7/2017 2:00:00 AM,1116,Capitl
8/7/2017 2:00:00 AM,1343,Centrl
8/7/2017 2:00:00 AM,564,Dunwod
8/7/2017 2:00:00 AM,845,Genese
8/7/2017 2:00:00 AM,847,Hud Vl
8/7/2017 2:00:00 AM,2076,Longil
8/7/2017 2:00:00 AM,534,Mhk Vl
8/7/2017 2:00:00 AM,233,Millwd
8/7/2017 2:00:00 AM,5439,N.Y.C.
8/7/2017 2:00:00 AM,407,North
8/7/2017 2:00:00 AM,1400,West
8/7/2017 2:00:00 AM,14804,NYISO
8/7/2017 3:00:00 AM,1104,Capitl
8/7/2017 3:00:00 AM,1333,Centrl
8/7/2017 3:00:00 AM,549,Dunwod
8/7/2017 3:00:00 AM,838,Genese
8/7/2017 3:00:00 AM,832,Hud Vl
8/7/2017 3:00:00 AM,2020,Longil
8/7/2017 3:00:00 AM,529,Mhk Vl
8/7/2017 3:00:00 AM,228,Millwd
8/7/2017 3:00:00 AM,5344,N.Y.C.
8/7/2017 3:00:00 AM,405,North
8/7/2017 3:00:00 AM,1382,West
8/7/2017 3:00:00 AM,14564,NYISO
8/7/2017 4:00:00 AM,1119,Capitl
8/7/2017 4:00:00 AM,1362,Centrl
8/7/2017 4:00:00 AM,549,Dunwod
8/7/2017 4:00:00 AM,856,Genese
8/7/2017 4:00:00 AM,834,Hud Vl
8/7/2017 4:00:00 AM,2024,Longil
8/7/2017 4:00:00 AM,543,Mhk Vl
8/7/2017 4:00:00 AM,230,Millwd
8/7/2017 4:00:00 AM,5359,N.Y.C.
8/7/2017 4:00:00 AM,408,North
8/7/2017 4:00:00 AM,1395,West
8/7/2017 4:00:00 AM,14679,NYISO
8/7/2017 5:00:00 AM,1172,Capitl
8/7/2017 5:00:00 AM,1443,Centrl
8/7/2017 5:00:00 AM,574,Dunwod
8/7/2017 5:00:00 AM,913,Genese
8/7/2017 5:00:00 AM,869,Hud Vl
8/7/2017 5:00:00 AM,2106,Longil
8/7/2017 5:00:00 AM,584,Mhk Vl
8/7/2017 5:00:00 AM,246,Millwd
8/7/2017 5:00:00 AM,5579,N.Y.C.
8/7/2017 5:00:00 AM,418,North
8/7/2017 5:00:00 AM,1450,West
8/7/2017 5:00:00 AM,15354,NYISO
8/7/2017 6:00:00 AM,1268,Capitl
8/7/2017 6:00:00 AM,1567,Centrl
8/7/2017 6:00:00 AM,618,Dunwod
8/7/2017 6:00:00 AM,993,Genese
8/7/2017 6:00:00 AM,923,Hud Vl
8/7/2017 6:00:00 AM,2243,Longil
8/7/2017 6:00:00 AM,647,Mhk Vl
8/7/2017 6:00:00 AM,270,Millwd
8/7/2017 6:00:00 AM,6022,N.Y.C.
8/7/2017 6:00:00 AM,432,North
8/7/2017 6:00:00 AM,1536,West
8/7/2017 6:00:00 AM,16519,NYISO
8/7/2017 7:00:00 AM,1378,Capitl
8/7/2017 7:00:00 AM,1689,Centrl
